ID	TCGA-G3-AAV5-01A	TCGA-DD-A73B-01A	TCGA-G3-AAV4-01A	TCGA-DD-AADK-01A	TCGA-RC-A7SB-01A	TCGA-DD-AADD-01A	TCGA-CC-5258-01A	TCGA-ZP-A9CY-01A	TCGA-DD-AAW2-01A	TCGA-DD-AADL-01A	TCGA-CC-A7IL-01A	TCGA-2Y-A9GT-01A	TCGA-DD-AAC9-01A	TCGA-G3-A7M6-01A	TCGA-RC-A6M5-01A	TCGA-EP-A3JL-01A	TCGA-DD-A3A9-01A	TCGA-DD-AAEE-01A	TCGA-BC-A10Z-01A	TCGA-DD-AAVZ-01A	TCGA-DD-AADR-01A	TCGA-5R-AA1C-01A	TCGA-EP-A2KA-01A	TCGA-DD-A4NR-01A	TCGA-DD-AACA-02A	TCGA-EP-A2KB-01A	TCGA-DD-A4NA-01A	TCGA-DD-AAD1-01A	TCGA-BC-A10U-01A	TCGA-YA-A8S7-01A	TCGA-G3-A3CG-01A	TCGA-XR-A8TF-01A	TCGA-XR-A8TE-01A	TCGA-G3-AAV7-01A	TCGA-BC-A69I-01A	TCGA-RC-A7SH-01A	TCGA-CC-A7IJ-01A	TCGA-DD-AAE6-01A	TCGA-DD-AAEI-01A	TCGA-QA-A7B7-01A	TCGA-DD-AACZ-01A	TCGA-G3-AAV1-01A	TCGA-DD-A4ND-01A	TCGA-FV-A3R3-01A	TCGA-CC-A7IH-01A	TCGA-BC-A110-01A	TCGA-RC-A6M4-01A	TCGA-DD-AAD3-01A	TCGA-WJ-A86L-01A	TCGA-ED-A8O6-01A	TCGA-RG-A7D4-01A	TCGA-ZS-A9CE-01A	TCGA-FV-A4ZP-01A	TCGA-K7-AAU7-01A	TCGA-DD-A73A-01A	TCGA-MR-A8JO-01A	TCGA-WX-AA44-01A	TCGA-2Y-A9GS-01A	TCGA-DD-AACF-01A	TCGA-BC-A10X-01A	TCGA-DD-A1EA-01A	TCGA-G3-A25Y-01A	TCGA-UB-AA0V-01A	TCGA-G3-A7M5-01A	TCGA-LG-A9QD-01A	TCGA-FV-A495-01A	TCGA-NI-A4U2-01A	TCGA-DD-AACN-01A	TCGA-BC-4072-01B	TCGA-2Y-A9GZ-01A	TCGA-DD-AAVS-01A	TCGA-BC-4073-01B	TCGA-FV-A496-01A	TCGA-CC-A7IE-01A	TCGA-DD-AAVP-01A	TCGA-DD-AADO-01A	TCGA-FV-A3I1-01A	TCGA-DD-AAVR-01A	TCGA-ED-A627-01A	TCGA-DD-AAVW-01A	TCGA-FV-A23B-01A	TCGA-DD-A3A3-01A	TCGA-DD-AAE4-01A	TCGA-CC-A5UE-01A	TCGA-2Y-A9H9-01A	TCGA-DD-A1EJ-01A	TCGA-CC-A5UC-01A	TCGA-DD-A39W-01A	TCGA-MI-A75H-01A	TCGA-DD-A4NG-01A	TCGA-DD-A3A1-01A	TCGA-DD-A73G-01A	TCGA-ZS-A9CG-01A	TCGA-5R-AAAM-01A	TCGA-DD-AAVY-01A	TCGA-ED-A5KG-01A	TCGA-BC-A217-01A	TCGA-BD-A3ER-01A	TCGA-DD-AACL-01A	TCGA-ES-A2HT-01A	TCGA-DD-AADP-01A	TCGA-BW-A5NQ-01A	TCGA-UB-A7MF-01A	TCGA-DD-A4NJ-01A	TCGA-ED-A7PY-01A	TCGA-DD-AADC-01A	TCGA-2Y-A9GY-01A	TCGA-DD-A1EF-01A	TCGA-FV-A3R2-01A	TCGA-DD-AADJ-01A	TCGA-BC-A5W4-01A	TCGA-CC-A5UD-01A	TCGA-CC-5264-01A	TCGA-G3-AAV2-01A	TCGA-G3-A25Z-01A	TCGA-CC-A3MB-01A	TCGA-DD-AACV-01A	TCGA-DD-A115-01A	TCGA-DD-A73D-01A	TCGA-DD-AAE9-01A	TCGA-DD-AACA-02B	TCGA-ED-A66X-01A	TCGA-FV-A2QQ-01A	TCGA-DD-AACI-01A	TCGA-DD-A39Z-01A	TCGA-NI-A8LF-01A	TCGA-ZP-A9CV-01A	TCGA-DD-A4NH-01A	TCGA-LG-A6GG-01A	TCGA-ZP-A9CZ-01A	TCGA-2Y-A9H2-01A	TCGA-ZS-A9CF-01A	TCGA-DD-AAVX-01A	TCGA-DD-AACX-01A	TCGA-EP-A12J-01A	TCGA-RC-A6M3-01A	TCGA-CC-A7II-01A	TCGA-DD-AA3A-01A	TCGA-DD-A1EK-01A	TCGA-DD-AAE7-01A	TCGA-CC-A123-01A	TCGA-G3-A5SJ-01A	TCGA-BC-A10S-01A	TCGA-DD-A4NL-01A	TCGA-CC-A8HS-01A	TCGA-G3-A7M8-01A	TCGA-DD-AACC-01A	TCGA-G3-A5SK-01A	TCGA-DD-A3A7-01A	TCGA-HP-A5N0-01A	TCGA-DD-A11B-01A	TCGA-CC-5260-01A	TCGA-DD-AAD5-01A	TCGA-DD-AADY-01A	TCGA-DD-AACA-01A	TCGA-CC-A9FW-01A	TCGA-MI-A75C-01A	TCGA-CC-5263-01A	TCGA-DD-A3A8-01A	TCGA-CC-A8HT-01A	TCGA-DD-AACO-01A	TCGA-UB-A7MC-01A	TCGA-RC-A6M6-01A	TCGA-G3-A3CJ-01A	TCGA-DD-A4NV-01A	TCGA-DD-AADB-01A	TCGA-KR-A7K8-01A	TCGA-DD-A114-01A	TCGA-CC-A9FU-01A	TCGA-DD-A4NB-01A	TCGA-DD-AAW1-01A	TCGA-G3-A25T-01A	TCGA-UB-A7MD-01A	TCGA-DD-A119-01A	TCGA-DD-AAEK-01A	TCGA-DD-AADV-01A	TCGA-ZS-A9CF-02A	TCGA-3K-AAZ8-01A	TCGA-CC-5261-01A	TCGA-DD-AAVV-01A	TCGA-DD-AADM-01A	TCGA-2Y-A9GW-01A	TCGA-DD-AAEA-01A	TCGA-G3-A5SI-01A	TCGA-2Y-A9H3-01A	TCGA-DD-A3A6-01A	TCGA-2Y-A9HA-01A	TCGA-KR-A7K7-01A	TCGA-DD-AAD2-01A	TCGA-HP-A5MZ-01A	TCGA-2Y-A9GU-01A	TCGA-DD-A39V-01A	TCGA-DD-A11D-01A	TCGA-G3-AAV3-01A	TCGA-G3-A7M7-01A	TCGA-RC-A7S9-01A	TCGA-DD-AACH-01A	TCGA-2Y-A9H0-01A	TCGA-EP-A3RK-01A	TCGA-2Y-A9H8-01A	TCGA-DD-AAW3-01A	TCGA-BC-A69H-01A	TCGA-ED-A82E-01A	TCGA-DD-AACW-01A	TCGA-DD-AAD0-01A	TCGA-DD-A73C-01A	TCGA-CC-A3MA-01A	TCGA-FV-A4ZQ-01A	TCGA-ZS-A9CD-01A	TCGA-DD-A4NE-01A	TCGA-ZP-A9D1-01A	TCGA-UB-AA0U-01A	TCGA-CC-A9FS-01A	TCGA-5R-AA1D-01A	TCGA-BD-A2L6-01A	TCGA-DD-AAEH-01A	TCGA-BC-A10R-01A	TCGA-CC-5259-01A	TCGA-CC-A8HV-01A	TCGA-BC-A10W-01A	TCGA-DD-A4NF-01A	TCGA-5C-AAPD-01A	TCGA-DD-A1EH-01A	TCGA-LG-A9QC-01A	TCGA-O8-A75V-01A	TCGA-ZP-A9D0-01A	TCGA-FV-A2QR-01A	TCGA-BC-A10T-01A	TCGA-DD-A116-01A	TCGA-T1-A6J8-01A	TCGA-ED-A4XI-01A	TCGA-DD-AAEG-01A	TCGA-2Y-A9H5-01A	TCGA-G3-AAUZ-01A	TCGA-UB-A7MB-01A	TCGA-WQ-A9G7-01A	TCGA-DD-AACJ-01A	TCGA-BC-A112-01A	TCGA-DD-AADN-01A	TCGA-CC-A7IK-01A	TCGA-DD-A39X-01A	TCGA-G3-A25V-01A	TCGA-DD-A1EL-01A	TCGA-MI-A75I-01A	TCGA-ZP-A9D2-01A	TCGA-DD-AACB-01A	TCGA-DD-AAE3-01A	TCGA-DD-AACP-01A	TCGA-G3-A5SL-01A	TCGA-DD-AAVQ-01A	TCGA-GJ-A9DB-01A	TCGA-DD-A1ED-01A	TCGA-DD-AAW0-01A	TCGA-CC-A7IG-01A	TCGA-ED-A7PX-01A	TCGA-DD-AAE2-01A	TCGA-DD-A73F-01A	TCGA-CC-A7IF-01A	TCGA-ED-A459-01A	TCGA-DD-AAVU-01A	TCGA-DD-A4NK-01A	TCGA-ES-A2HS-01A	TCGA-DD-AACK-01A	TCGA-G3-A25X-01A	TCGA-DD-AACS-01A	TCGA-BC-A3KG-01A	TCGA-G3-A25U-01A	TCGA-DD-AADF-01A	TCGA-DD-AADS-01A	TCGA-WX-AA46-01A	TCGA-CC-A8HU-01A	TCGA-ED-A7XO-01A	TCGA-DD-A39Y-01A	TCGA-DD-AAEB-01A	TCGA-UB-A7MA-01A	TCGA-DD-A1EC-01A	TCGA-DD-A118-01A	TCGA-DD-AACU-01A	TCGA-DD-AACT-01A	TCGA-WQ-AB4B-01A	TCGA-CC-A1HT-01A	TCGA-ED-A8O5-01A	TCGA-2V-A95S-01A	TCGA-DD-A11A-01A	TCGA-DD-AAE1-01A	TCGA-DD-AAC8-01A	TCGA-K7-A6G5-01A	TCGA-G3-A25S-01A	TCGA-2Y-A9HB-01A	TCGA-K7-A5RF-01A	TCGA-DD-A4NN-01A	TCGA-DD-AACG-01A	TCGA-DD-A4NQ-01A	TCGA-DD-A73E-01A	TCGA-DD-A3A5-01A	TCGA-MI-A75G-01A	TCGA-BC-A216-01A	TCGA-CC-A3MC-01A	TCGA-XR-A8TC-01A	TCGA-DD-AADW-01A	TCGA-G3-A3CK-01A	TCGA-RC-A7SF-01A	TCGA-DD-A1EE-01A	TCGA-DD-A113-01A	TCGA-5C-A9VG-01A	TCGA-5C-A9VH-01A	TCGA-ED-A7PZ-01A	TCGA-ED-A7XP-01A	TCGA-BW-A5NO-01A	TCGA-KR-A7K2-01A	TCGA-DD-AADA-01A	TCGA-G3-A3CH-01A	TCGA-DD-AAE0-01A	TCGA-4R-AA8I-01A	TCGA-CC-5262-01A	TCGA-CC-A3M9-01A	TCGA-XR-A8TG-01A	TCGA-CC-A9FV-01A	TCGA-2Y-A9GV-01A	TCGA-GJ-A3OU-01A	TCGA-WX-AA47-01A	TCGA-DD-AACY-01A	TCGA-DD-AAD8-01A	TCGA-XR-A8TD-01A	TCGA-DD-A4NI-01A	TCGA-BC-A3KF-01A	TCGA-DD-AAED-01A	TCGA-DD-AACD-01A	TCGA-G3-AAV6-01A	TCGA-2Y-A9H4-01A	TCGA-UB-A7ME-01A	TCGA-G3-A7M9-01A	TCGA-FV-A3I0-01A	TCGA-EP-A26S-01A	TCGA-DD-A4NP-01A	TCGA-BD-A3EP-01A	TCGA-ZP-A9D4-01A	TCGA-MI-A75E-01A	TCGA-DD-AADI-01A	TCGA-2Y-A9H6-01A	TCGA-2Y-A9GX-01A	TCGA-BC-A10Q-01A	TCGA-DD-A4NO-01A	TCGA-DD-AADQ-01A	TCGA-G3-A5SM-01A	TCGA-DD-A1EI-01A	TCGA-GJ-A6C0-01A	TCGA-KR-A7K0-01A	TCGA-RC-A7SK-01A	TCGA-BW-A5NP-01A	TCGA-DD-A1EB-01A	TCGA-DD-AACQ-01A	TCGA-DD-A1EG-01A	TCGA-DD-A3A4-01A	TCGA-2Y-A9H7-01A	TCGA-DD-A3A2-01A	TCGA-K7-A5RG-01A	TCGA-DD-AADU-01A	TCGA-DD-AAD6-01A	TCGA-BC-A8YO-01A	TCGA-G3-A6UC-01A	TCGA-ED-A97K-01A	TCGA-DD-A11C-01A	TCGA-BC-A10Y-01A	TCGA-DD-AADG-01A	TCGA-DD-AACE-01A	TCGA-EP-A2KC-01A	TCGA-ED-A66Y-01A	TCGA-G3-A3CI-01A	TCGA-PD-A5DF-01A	TCGA-MR-A520-01A	TCGA-G3-AAV0-01A	TCGA-2Y-A9H1-01A	TCGA-DD-A4NS-01A
MT1E	9.752627	5.0196235	4.2333659	5.342644	8.969348	9.236847	5.289425	9.269406	7.512014	8.590263	3.668743	9.579835	13.197319	8.849834	11.168183	7.455839	7.034324	9.755183	8.5153518	6.077114	10.422622	4.531273	4.575265	7.471374	8.058562	9.49257	7.832884	6.49466	4.881757	9.763595	9.131294	10.784828	6.215646	5.803712	12.176824	5.567673	8.3868404	6.9332649	5.492248	4.203257	5.873783	7.2639808	8.58702	8.098457	6.226414	12.642099	9.715168	5.399757	3.742491	5.685439	5.398343	5.458176	6.922315	7.91226	8.460044	9.574856	7.331852	6.626956	9.893141	11.238152	7.353674	5.560678	10.163946	6.673785	11.099432	9.446956	7.513082	9.790497	8.064574	10.063686	5.748622	7.594546	7.913209	6.137786	5.40688	4.445738	5.168677	6.983263	10.956973	5.850099	4.675697	8.181992	6.320974	8.848574	8.359726	4.476205	8.697975	6.440565	7.413797	6.996546	8.3664521	5.980661	7.245837	8.698694	5.128167	5.160978	7.146789	8.452736	9.904079	9.430447	7.429506	10.830133	5.412798	5.938303	4.387734	10.614522	9.442443	4.012357	8.641637	5.932981	10.5004238	4.136965	10.27792	5.154445	11.428917	7.818377	9.389485	8.912688	3.996849	5.671794	7.502286	5.123197	6.73626	8.93111	4.1387416	9.578215	9.180726	5.799962	5.4926744	7.165629	8.305538	5.547801	12.415376	7.586595	7.577063	10.470753	10.978422	8.928849	4.505926	13.300548	11.49671	6.2193	10.171931	10.856516	5.804491	8.233692	9.253556	10.566778	5.490096	8.10938	5.970661	5.787857	6.2144568	4.026222	8.142673	4.871757	4.122409	4.940811	5.653889	5.973133	9.21764	13.588039	5.908764	13.043401	9.653411	8.725535	8.058014	7.498332	8.117956	9.748935	8.922745	9.981924	10.616483	6.271811	9.322149	9.725611	8.08479	4.758894	5.757181	9.14949	6.016893	6.606033	9.374694	8.788187	5.61454	8.597423	9.552787	7.185538	6.938602	6.936841	4.891321	6.154451	9.221057	5.673572	9.493401	6.048436	7.690922	8.927077	5.953404	4.932932	8.859796	8.300868	6.267647	9.197369	5.202967	5.4727	9.197197	9.786013	10.677956	5.415353	8.217939	8.590995	5.931167	12.210925	11.278693	5.864737	5.249299	11.796416	7.395717	9.007921	4.545428	8.061448	4.105744	5.026525	6.436886	5.315128	5.165194	8.117985	10.121911	7.355946	8.778426	5.872181	6.519418	10.248892	5.6663744	9.035954	4.150612	5.067984	9.482505	9.4190991	8.373331	10.517231	5.922885	4.264731	8.317068	6.766392	12.148715	6.478102	6.87207	5.481138	7.685349	10.012069	6.605792	6.691546	6.414466	10.528455	9.500257	5.376383	7.483475	4.333642	10.642389	7.000495	10.043003	8.256212	4.189279	4.84015	11.203583	4.467445	12.1775213	11.338538	7.997227	10.799672	6.526984	11.063575	6.18139	9.625216	4.285542	6.915487	7.460235	12.955164	7.887495	4.015242	6.61141	8.804764	8.621943	4.338854	9.170355	5.383639	5.408211	10.647748	4.072407	11.638066	8.6439	7.8666855	4.990829	11.636698	6.073191	6.915934	5.4690808	5.537909	7.287078	6.786425	6.5427701	4.633212	8.095005	6.052359	6.592474	13.102573	7.704961	6.298351	5.344355	8.750453	7.612772	10.304668	8.169245	9.2925671	8.496228	6.6687418	10.203563	8.094879	8.90363	4.491254	5.190511	8.96695	7.679932	8.182528	13.568565	11.670822	4.670353	7.604624	7.47148	9.146636	5.224141	7.956232	8.482548	7.646879	5.5594781	7.737566	5.530783	5.039163	8.812511	4.8805657	7.130387	10.451262	8.483259	8.859288	5.820822	9.737012	8.128768	4.24449	8.550574	4.283749	6.366962	10.75282	5.292073	5.331484	9.122175	11.558309	10.9732164	5.064543	8.7256432	9.339493	4.132944	8.825187	4.098084	7.88035	7.082497	4.126578	9.935985	7.543764	9.79065	4.715048	8.563526	9.398661
GNA14	2.287212	1.82351	2.3898009	2.217959	2.349745	2.051357	1.989708	2.767311	2.684543	2.148805	1.753246	2.323326	2.409465	3.147905	2.788831	2.19138	2.171744	2.276972	2.3379993	2.34316	2.00365	2.07392	1.891031	2.230532	1.99424	2.096788	2.270908	3.33075	2.251542	2.194301	2.278071	1.914138	2.000603	2.034745	2.709901	1.888433	2.5601724	1.8542793	2.241957	1.844204	1.902761	1.9707934	2.998697	3.534553	2.931346	3.319874	2.761083	2.850854	1.954624	1.994984	1.75103	3.024894	1.894812	2.390096	2.086797	2.563139	2.570127	2.510767	2.24223	3.461536	2.459161	2.776963	3.235651	1.886141	2.183103	2.636889	2.513381	2.577596	2.142411	2.003842	2.107871	2.274746	2.005678	2.010767	2.982486	1.813313	2.37547	2.776702	3.787662	2.667065	2.26284	1.88104	2.42392	2.135459	2.181758	1.750764	2.285034	1.904226	2.905539	1.979662	1.7326225	1.877653	2.522679	3.161404	2.839727	3.532628	3.009829	2.659284	1.820288	2.137489	2.474912	2.043266	1.861734	2.11647	2.467845	2.328464	1.7954885	2.079697	2.258565	2.099361	2.3087995	1.995027	1.847019	2.554541	2.226898	2.032811	1.820396	2.280828	2.697297	1.863454	1.854998	2.476667	2.380755	1.951997	1.9780976	2.705906	2.493352	1.967366	1.896388	2.007121	2.0848	1.935366	2.121982	2.105648	3.036243	2.300809	2.730795	2.061203	2.131311	2.372673	1.83024	2.179362	2.427821	2.959969	1.872192	3.285633	2.585369	2.723522	1.866068	3.279836	2.283845	2.064559	1.8503865	2.431543	2.117481	1.73515	2.046072	1.869276	2.682591	2.283804	2.506467	1.981922	1.780742	2.927542	2.718885	2.016718	1.97759	2.825527	1.737303	2.4362	3.006305	2.298246	2.360119	2.24169	2.412375	2.438159	2.127561	2.826703	3.087794	2.417422	2.146953	2.517876	2.258976	1.958109	2.109411	3.35318	2.164411	1.777818	2.414188	2.374419	2.184371	1.950243	2.392904	2.684842	2.209503	1.866411	2.068794	1.759602	1.935848	1.819928	2.702444	1.785664	2.016757	2.224417	2.429248	2.852353	2.317575	2.218682	2.246526	2.331124	2.38423	2.9831	2.036952	3.120845	2.424916	2.977904	2.351733	1.778687	1.847577	2.090306	2.874459	2.46139	2.207868	2.897465	2.391059	2.354898	1.993745	2.811224	1.974048	2.229197	3.06522	2.207052	2.468687	2.428235	2.1196455	2.213516	1.761647	2.397945	1.702693	1.9526555	2.075628	2.539716	1.793836	2.102139	2.445793	1.951096	2.646357	1.958196	2.548316	2.203685	2.104563	2.911105	2.797553	1.777406	2.186782	3.010761	2.084559	2.120545	2.024262	1.961076	2.466171	2.273376	2.110437	2.276927	2.473098	1.93542	2.443363	1.815844	2.356462	3.447248	1.819953	2.634735	1.799364	2.740831	1.893178	2.873231	2.530605	2.328734	2.694506	2.199455	2.252025	2.196352	1.989598	2.033412	1.900434	1.829907	2.238088	1.791624	2.503141	3.153861	2.206145	1.843773	1.805357	3.7556903	1.916602	2.061191	1.971161	2.068222	2.2354044	2.595299	2.531273	1.971135	2.7576942	2.217103	2.696427	2.251142	1.7787961	2.479292	1.940259	2.355724	2.315104	2.260401	2.01462	3.249662	2.094522	2.290759	2.960506	5.0858849	3.204155	2.816442	1.834755	2.859422	2.166427	2.634159	3.117427	1.999781	1.965331	2.114445	1.843236	2.241663	2.174146	1.923447	1.918555	2.882635	2.648449	2.892199	3.6578394	2.22758	2.672672	2.77463	3.220994	1.917156	2.388698	1.962899	2.325262	2.632096	2.210525	2.620628	1.897501	1.974858	2.709113	2.224251	2.310043	1.915684	2.142063	2.526146	2.312908	1.991027	1.7956911	1.887576	2.7109255	3.297982	2.285479	2.284932	2.175812	2.704803	2.856661	2.108598	2.211083	2.45659	2.000484	2.527842	2.347574	3.767092
DKK3	2.542822	2.4965853	3.0945338	4.442459	2.922902	5.952831	4.168606	3.440288	4.293502	2.797663	2.432348	3.121233	3.816834	4.125452	4.850603	3.815502	4.73153	6.877046	2.1513572	3.059026	3.890261	3.222009	2.287715	3.620389	3.968364	3.141005	4.581011	5.315561	2.664177	2.969007	3.322159	3.714206	7.893287	3.335285	4.334614	2.974887	5.6796873	2.3710341	2.574593	2.800082	3.41058	6.8956424	4.965253	5.927397	3.362438	4.694434	2.547179	4.300707	2.202464	3.390725	5.324786	2.287521	2.520093	4.529241	2.425293	5.316947	3.073085	3.69132	2.734738	4.022837	3.790228	4.76332	4.344206	2.656385	3.306962	3.968756	3.320335	4.140396	4.096872	2.489562	4.366389	3.364457	2.613204	3.148506	6.860248	2.193606	3.255817	4.648858	5.201094	4.39941	3.239151	3.353098	3.548092	3.188168	2.758385	2.733561	3.814582	7.556734	2.975065	2.804724	1.9893288	3.092018	5.192514	4.054435	3.12769	4.77704	2.550167	3.576534	3.693545	3.411717	3.571894	3.620553	2.392289	3.532782	2.928783	5.773815	3.1408597	2.91885	3.066197	2.989238	2.038828	3.091692	3.093904	3.079158	3.18903	2.938408	2.556517	3.293251	2.275817	6.653971	3.808964	4.327803	2.720848	3.436858	2.610243	6.57141	3.74138	2.842645	2.5406713	3.563202	3.722978	3.098597	4.898578	2.072368	3.191206	2.347411	3.53402	2.719989	2.774295	3.615595	2.993604	3.357254	4.176032	3.354986	3.772056	3.809126	3.020058	2.418009	2.067057	4.315516	3.127047	5.776749	2.1760408	2.997082	3.638902	2.656022	2.105008	2.905045	6.236867	2.286525	3.185827	4.617547	3.311478	2.741322	4.158185	3.276958	4.686733	4.646839	3.229593	5.831068	3.062158	4.25499	3.933857	3.467893	3.486704	3.783643	2.816787	2.613671	4.985093	4.318419	2.913004	3.857432	2.385058	2.638066	3.953561	6.03539	6.988173	3.311721	4.513877	4.887525	3.197706	5.909482	3.071626	4.509009	2.781825	2.235579	3.326138	3.277486	4.06358	3.058496	4.268764	3.07695	5.418296	2.623734	4.411806	4.461791	5.819213	6.722966	3.822957	2.950831	3.813536	3.974832	4.002736	5.251222	3.39286	3.85145	4.49148	2.50541	3.091624	3.591533	4.06492	3.951323	4.317861	6.041246	3.489974	3.471863	3.914003	4.154148	7.439536	4.218929	4.427464	3.683359	3.954755	3.076834	2.4104775	2.557722	2.030966	4.344179	1.916464	6.9663843	4.178875	3.873314	8.080694	3.194505	4.120128	2.879287	4.478753	4.689686	4.009754	3.710585	4.272927	3.693554	3.893564	3.171784	5.100559	3.470113	3.127046	3.63517	4.173296	2.787474	3.290019	2.91047	2.840389	4.680153	2.94542	2.72643	2.582155	2.37973	2.0563298	2.58972	3.250856	3.856484	2.824316	5.0788	3.81256	3.183543	3.509384	3.636083	3.636683	3.331855	4.828792	4.219851	3.334173	2.803749	2.598101	7.855113	3.127399	3.351596	3.423644	4.399765	3.513026	2.654506	3.070519	3.5311104	3.424666	2.517973	2.759335	3.583532	3.2299678	4.106087	3.110961	2.474088	2.5058377	3.411022	3.876799	4.446403	3.97803	4.12886	3.643269	3.530216	3.122211	3.430398	3.73242	4.802076	4.396653	5.3244173	3.575822	7.5177635	3.321281	4.639462	2.346866	3.240782	2.93473	3.939751	3.23405	3.2289	2.110403	3.398207	2.825693	2.862608	3.617419	3.719244	4.450473	3.92728	6.538364	4.076923	2.6270519	3.481043	4.198597	4.576451	4.691317	3.9676396	3.577923	3.246038	4.172653	5.537233	2.57927	3.456188	2.890895	3.033042	3.494769	2.452207	3.832468	2.561607	3.913399	2.770248	3.321449	2.371693	1.9561221	2.406397	4.5973478	4.741451	3.687062	3.118558	3.268154	3.528509	3.380953	2.875947	3.620924	3.989688	3.246018	2.45273	2.305702	5.201534
CTSD	7.97058	8.0650386	9.0053157	8.289852	8.194015	7.868301	7.482281	8.475443	7.948794	8.253341	9.111454	7.000639	8.95443	7.441043	8.821585	8.256989	8.921172	8.774095	7.8362224	8.814727	6.734427	7.703601	8.481468	9.489215	7.435315	8.217125	9.640146	8.697518	9.290149	9.447719	8.971897	7.078069	7.963762	9.682468	8.12628	9.186251	8.7599159	9.1255743	7.796818	7.545125	8.582347	7.1472553	9.051825	9.006816	7.67753	8.328715	7.659051	9.296343	8.120695	8.836803	7.396929	8.304335	9.424864	8.019409	8.008446	8.069778	9.377271	8.986275	8.280737	8.059645	7.827872	8.732533	7.941205	8.429651	7.618586	8.818915	7.921686	8.035496	8.106806	7.787905	9.021655	8.719989	8.919455	8.550583	8.376212	8.697672	10.163956	8.614517	8.479499	8.518395	7.3212	9.023444	7.422454	9.364028	7.907023	8.41743	8.31781	7.626934	8.054098	8.11279	9.7598721	10.18526	8.691107	7.84084	8.491867	8.228717	8.549865	9.146615	9.105229	9.308886	7.887351	8.648447	9.017599	9.587354	8.611369	8.094969	8.5183482	8.330139	8.585647	9.218233	8.3423774	9.349915	8.162627	7.732922	8.539434	9.481674	8.245628	8.491222	7.726962	7.852325	7.415598	9.085936	8.614324	8.585188	9.8711722	8.483916	9.483555	9.787635	10.0670983	7.988751	8.186227	7.754156	8.705937	9.950721	7.542567	7.501813	7.280173	8.564468	9.548796	7.556012	8.992366	7.219427	8.071616	8.850618	7.232207	8.453563	8.937717	7.772477	8.300279	8.83755	8.846953	9.226858	8.4322515	8.752639	7.630581	9.995397	8.740654	10.026484	8.815501	8.349327	7.972854	7.436271	8.831562	8.264665	7.844133	8.622401	8.402035	9.041832	8.393079	8.117345	7.707917	10.166129	8.651625	8.89291	8.425966	8.366357	7.268209	8.655455	8.351703	9.346395	8.273797	8.307456	8.142985	8.437422	9.727908	9.47807	8.713125	8.177579	9.26363	8.221782	9.267929	7.519894	9.648369	8.443467	9.025388	8.701477	10.002332	8.383465	8.649875	9.316741	8.177925	10.244156	9.283311	7.500686	8.202871	9.372419	7.296057	8.553445	9.113589	9.307533	8.443404	9.008768	7.303132	7.471642	8.918243	7.660016	8.376904	8.888841	7.919404	7.911751	7.306549	8.248665	8.111459	9.541646	9.36377	8.751719	8.935475	6.758525	8.149379	9.870208	9.253306	9.402031	9.661644	7.817254	7.8238976	9.137964	8.212168	7.37904	8.270293	6.5149024	8.640765	8.266225	8.067588	10.28934	8.504395	8.133847	8.358091	7.953913	7.735753	8.426987	9.736411	8.084708	8.75963	10.244397	9.351374	7.933985	7.746827	7.113486	8.298157	8.710085	9.221003	8.704161	8.122161	8.883812	9.055127	7.239827	6.682907	7.335898	8.0406937	7.2333	8.909233	8.32385	9.471236	7.235552	7.804704	8.789125	9.525147	9.532712	9.203172	8.630977	8.383522	8.173583	7.869741	7.860831	8.088627	7.924922	8.941096	9.675373	9.051652	8.584429	9.118966	8.342141	9.180187	8.2962865	7.926737	8.127592	8.047472	8.77323	8.2099031	8.111707	8.331534	8.847236	8.3377916	7.90402	8.019876	9.004581	8.5739055	8.277483	8.024333	8.120961	7.989589	7.616704	8.372586	8.512044	9.685677	8.147132	7.855987	9.8308384	8.802213	9.607175	8.751476	8.365079	7.695274	8.699415	7.004965	9.067464	7.79877	8.050303	7.466286	8.43432	8.099387	7.628734	9.726887	7.540307	8.804186	8.723681	7.5712147	7.914272	9.194986	8.200111	8.395531	8.4018196	8.282742	8.64732	9.347108	8.964276	9.401253	8.413193	9.125957	7.590231	8.655943	10.026232	9.138254	8.728751	7.679494	9.356776	8.168521	7.82291	6.7854946	8.251781	8.4432755	8.479828	6.704758	7.78444	8.631511	9.186698	8.042724	7.403826	8.959246	8.488066	9.338953	7.254583	8.95055	8.196526
